Name of Author,Title of Research Paper,Name of Journal,Year,Category of Journal/ IF,Volume#,Page#,source,Dept
"H I Afridi, T G Kazi, D Brabazon, Sumsun Naher",Comparative metal distribution in scalp hair of Pakistani and Irish referents and diabetic mellitus patients,Clinica Chimica Acta,2013,2.764,415,207-214,http://www.elsevier.com/wps/find/journaldescription.cws_home/506018/description#description,
"UA Qureshi, AR Solangi, S Q Memon, SI Hyder Taqvi",Utilization of Pine Nut Shell derived carbon as an efficient alternate for sequestration of Phthalates from aqueous system,Arabian Journal of Chemistry,2013,2.684,,,NA,
" M Ali, STH Sherazi, SA Mahesar",Quantification of Erythromycin in Pharmaceutical Formulation by Transmission Fourier Transform Infrared Spectroscopy.,Arabian Journal of Chemistry,2013,2.684,,,NA,
"Bhatti, AA; Memon S; Memon N; Bhatti, AA and Solangi, IB",Evaluation of chromium(VI) sorption efficiency of modified Amberlite XAD-4 resin,Arabian Journal of Chemistry,2013,2.684,55,,NA,
"Muhammad Afzal Kamboh, Asif Ali Bhatti, Imam Bakhsh Solangi, STH Sherazi, Shahabuddin Memon",ldentification of errors in antibiotics' prescriptions and,Arabian Journal of Chemistry,2013,2.684,,,NA,
"Asif Ali Bhatti, Shahabuddin Memon, Najma Memon, Ashfaque Ali Bhatti, Imam Bakhsh Solangi","Evaluation of Chromium (VI) Sorption Efficiency of Modified Amberlite XAD-4 Resin,",Arabian Journal of Chemistry,2013,2.684,,,NA,
" Umair A Qureshi, Amber R Solangi,  Saima Q Memon,  S Iqleem H Taqvi,  ",Utilization of Pine Nut Shell derived Carbon as an efficient alternate for the sequestration of Phthalates from aqueous system,Arabian Journal of Chemistry,2013,2.684,,,NA,
"Minhas FT, Memon S, Bhanger MI, Nadeem I, and Mujahid M ",Solvent Resistant Thin Film Composite Nanofiltration Membrane: Characterization and Permeation Study,Applied Surface Science,2013,2.538,282(1),887-897,http://www.elsevier.com/wps/find/journaldescription.cws_home/505669/description#description,
"K Khun, Zafar Hussain Ibupoto, C O Chey, Jun Lu, Omer Nur and Magnus Willander   ",Comparative study of ZnO nanorods and thin films for chemical and biosensing applications and the development of ZnO nanorods based potentiometric strontium ion sensor,Applied Surface Science,2013,2.538,268,37-43,http://www.elsevier.com/wps/find/journaldescription.cws_home/505669/description#description,
"K Khun, Zafar Hussain Ibupoto and Magnus Willander   ",Urea Assisted Synthesis of Flower Like CuO Nanostructures and Their Chemical Sensing Application for the Determination of Cadmium Ions,Electroanalysis,2013,2.502,25(6,1425-1432,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4109,
"K D Brahman, T G Kazi, H I Afridi, S Naseem, S S Arain, SK Wadhwa, F Shah ",Simultaneously evaluate the toxic levels of fluoride and arsenic species in underground water of Tharparkar and possible contaminant sources: A multivariate study ,Ecotoxicolgy and Environmental Safety,2013,2.482,89,95-107,http://www.sciencedirect.com/science/journal/01476513,
"T G Kazi, A Q Shah, H I Afridi, N A Shah; M BArain,",Hazardous impact of organic arsenical compounds in chicken feed on different tissues of broiler chicken and manure,Ecotoxicolgy and Environmental Safety,2013,2.482,87,120-123,http://www.sciencedirect.com/science/journal/01476513,
"Arain, SS, Kazi, TG, Arain, JB, Afridi, HI, Brahman, KD, Shah, F, Naeemullah, Panhwar, AH","Simultaneous preconcentration of toxic elements in artificial saliva extract of smokeless tobacco product, mainpuri by cloud point extraction method Ecotoxicology and environmental safety",Ecotoxicolgy and Environmental Safety,2013,2.482,"92,",289–296.,http://www.sciencedirect.com/science/journal/01476513,
"Arain, SS, Kazi, TG, Arain, JB, Afridi, HI, Brahman, KD, Shah, F, Naeemullah, Panhwar, AH  ","Simultaneous preconcentration of toxic elements in artificial saliva extract of smokeless tobacco product, mainpuri by cloud point extraction method Ecotoxicology and environmental safety",Ecotoxicolgy and Environmental Safety,2013,2.482,92,",289–296",http://www.sciencedirect.com/science/journal/01476513,
"Mazhar Ali Abbasi, Zafar Hussain Ibupoto, Mushtaque Hussain, Omer Nur and Magnus Willander   ",The fabrication of white light-emitting diodes using the n-ZnO/NiO/p-GaN heterojunction with enhanced luminescence,Nanoscale Research Letters,2013,2.481,8(320),,http://www.springer.com/materials/nanotechnology/journal/11671,
" Hussain, AI, Anwar, F, Chatha, SAS, Latif, S, Sherazi, STH, Ahmad, A, Worthington, J, Sarker, SD","Chemical composition and bioactivity studies of the essential oils from two Thymus species from the Pakistani flora, ",Lebensmittel-Wissenschaft Und-Technologie-Food Science And Technology,2013,2.468,"50,", 185-192,http://www.elsevier.com/wps/find/journaldescription.cws_home/622910/description,
"Zaheer A Chandio, Farah N Talpur, Humaira Khan, HI Afridi, Ghulam Quadir Khaskheli","Determination of cadmium and zinc in vegetables with online FAAS after simultaneous pre-concentration with 1,5-diphenylthiocarbazone immobilised on naphthalene.",Food Additives & Contaminants Part A,2013,2.341,30(1),110-113,http://www.tandf.co.uk/journals/titles/0265203X.asp,
"Zaheer A Chandio, Farah N Talpur, Humaira Khan, HI Afridi, Ghulam Quadir Khaskheli  ","Determination of cadmium and zinc in vegetables with online FAAS after simultaneous pre-concentration with 1,5-diphenylthiocarbazone immobilised on naphthalene",Food Additives & Contaminants: Part A,2013,2.341,30(1),110-113,http://www.tandf.co.uk/journals/titles/0265203X.asp,
"Azam Khan, Mushtaque Hussain, Mazhar Ali Abbasi, Zafar Hussain Ibupoto, Omer Nur and Magnus Willander    ",Study of transport properties of copper/zinc-oxide-nanorods-based Schottky diode fabricated on textile fabric,Semiconductor Science And Technology,2013,2.206,28(12),125006,http://www.iop.org/Journals/0268-1242,
"A R Khaskheli, Sirajuddin,   STH Sherazi, SA Mahesar, Aftab A Kandhro, Nazar Kalwar, M Ali Mallah",Estimation of ibuprofen in urine and tablet formulations by Transmission Fourier Transform Infrared Spectroscopy by partial least square,Spectrochimica Acta Part A-Molecular And Biomolecular Spectroscopy,2013,2.129,102,403 – 407,http://www.elsevier.com/wps/find/journaldescription.cws_home/525436/description#description,
"A A Kandhro, A H Laghari, S A Mahesar, R Saleem, A Nelofar, S T Khan, S T H Sherazi",Application of Attenuated Total Reflectance Fourier Transform Infrared Spectroscopy for Determination of Cefixime in Oral Pharmaceutical Formulations.,Spectrochimica Acta Part A-Molecular And Biomolecular Spectroscopy,"2013,",2.129,115,51-56.,http://www.elsevier.com/wps/find/journaldescription.cws_home/525436/description#description,
"A A Kandhro, A H Laghari, S A Mahesar, R Saleem, A Nelofar, S T Khan, S T H Sherazi  ",Application of attenuated total reflectance Fourier transform infrared spectroscopy for Determination of Cefixime in Oral Pharmaceutical Formulations. ,Spectrochimica Acta Part A-Molecular And Biomolecular Spectroscopy,2013,2.129,115,",, 51-56.î",http://www.elsevier.com/wps/find/journaldescription.cws_home/525436/description#description,
"Abdul Rauf Khaskheli, Siraj uddin, STH Sherazi, SA Mahesar, Aftab A Kandhro, Nazar Kalwar, M Ali,  ","Estimation of Ibuprofen in Urine and Tablet Formulations by Transmission Fourier Transform Infrared Spectroscopy by Partial Least Squares,",Spectrochimica Acta Part A-Molecular And Biomolecular Spectroscopy,2013,2.129,102,", 403-407",http://www.elsevier.com/wps/find/journaldescription.cws_home/525436/description#description,
"Aftab A Kandhro, Abdul Hafeez Laghari, Sarfaraz A Mahesar, Rubina Saleem, Aisha Nelofar, Salman Tariq Khan, STH Sherazi, Y  ","Application of Attenuated Total Reflectance Fourier Transform Infrared Spectroscopy for Determination of Cefixime in Oral Pharmaceutical Formulations,  ",Spectrochimica Acta Part A-Molecular And Biomolecular Spectroscopy,2013,2.129," 115,"," 51-56,",http://www.elsevier.com/wps/find/journaldescription.cws_home/525436/description#description,
"Shahabuddin Memon, Asif Bhatti, Najma Memon",New Calix[4]arene Appended Amberlite XAD-4 Resin with Versatile Perchlorate Removal Efficiency,Journal Of Chemical And Engineering Data,2013,2.045,58(2013),2819-2827,http://pubs.acs.org/journal/jceaax,
"Shahabuddin Memon, Asif Bhatti, Najma Memon",New Calix[4]arene Appended Amberlite XAD-4 Resin with Versatile Perchlorate Removal Efficiency,Journal Of Chemical And Engineering Data,2013,2.045,58,2819-2827,ttp://pubs.acs.org/journal/jceaax,
,synthesis of Tin(II)-rutin Complex: Exploration of Tin Packaging Hazards,Inorganica Chimica Acta,2013,2.041,"Volume, year,"," Pages: 407,",http://www.elsevier.com/wps/find/journaldescription.cws_home/504086/description,
"STH Sherazi, S Arain, SA Mahesar, MI Bhanger, AR Khaskheli",Erucic acid evaluation in rapeseed and canola oil by Fourier transform-infrared spectroscopy.,European Journal of Lipid Science and Technology,2013,2.033,115(5),535-540,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1438-9312,
"Syed Tufail Hussain Sherazi*, Sarfraz Arain, Sarfaraz Ahmed Mahesar, Muhammad Iqbal Bhanger, Abdul Rauf Khaskheli,  ",Trierucin evaluation in rapeseed and canola oil by Fourier transform-infrared spectroscopy,European Journal of Lipid Science and Technology,2013,2.033,115,535-540,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1438-9312,
"STH Sherazi, S Arain, SA Mahesar, MI Bhanger, AR Khaskheli,  ",Erucic acid evaluation in rapeseed and canola oil by Fourier transform-infrared spectroscopy.,European Journal of Lipid Science and Technology,2013,2.033,115,535-540,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1438-9312,
"Zaheer A Chandio,   Farah N Talpur,  H I Afridi, Humaira Khan,  Ghulam Quadir Khaskheli and   Mazhar Iqbal Khaskheli",Online preconcentration of nickel(II) in textile effluent and soil samples by SDS coated alumina modified with dithizone mini-column coupled with FAAS,Analytical Methods,2013,1.938,5,4425-4429,http://pubs.rsc.org/en/journals/journalissues/ay,
"ZA Chandio, FN Talpur, HI Afridi, H Khan, GQ Khaskheli, MI Khaskheli",Online preconcentration of nickel (II) in textile effluent and soil samples by SDS coated alumina modified with dithizone mini-column coupled with FAAS  ,Analytical Methods,2013,1.938,5(17),4425-4429,http://pubs.rsc.org/en/journals/journalissues/ay,
"Devanand L Luthria, Ayaz Ali Memon, Keshun Liu",Changes in the Individual and Total Phenolic Acid Content during Commercial Dry-grind Processing of Corn to Ethanol and DDGS.,Journal Of The Science Of Food And Agriculture,2013,1.879,77,87,http://onlinelibrary.wiley.com/journal/,
"Zafar Hussain Ibupoto, Kimleang Khun, Martin Eriksson, Mohammad AlSalhi, Muhammad Atif, Anees Ansari and Magnus Willander    ",Hydrothermal Growth of Vertically Aligned ZnO Nanorods Using a Biocomposite Seed Layer of ZnO Nanoparticles,Materials,2013,1.879,6(8),3584-3597,http://www.mdpi.com/journal/materials,
"TG Kazi, F Shah, HI Afridi, MA Mughal, SS Arain, MB Arain",Evaluation of lead levels in biological samples of mentally retarded children in different stages using advanced extraction method. ,Environmental Toxicology and Pharmacology,2013,1.862,36(3),858-864,http://www.elsevier.com/wps/find/journaldescription.cws_home/523024/description#description,
"Sumaira Khan, T G Kazi, M B Arain, N F Kolachi, J A Baig, H I Afridi, A Q Shah",Evaluation of bioavailability and partitioning of Aluminum in sediment samples of different eco-systems by modified sequential extraction methods,"Clean Air, Soil and Water",2013,1.838,41(8),808-815,http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291863-0669,
"Qureshi, I; Memon, S and Yilmaz, M ",Novel Calix[4]arene-based Amberlite XAD-4 Modified Resin for As(III) Removal from Water,"Clean Air, Soil and Water",2013,1.838,41(3),258-266,http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291863-0669,
"S Khan, T G Kazi, M B Arain, N F Kolachi, J A Baig, H I  Afridi, A Q Shah,  ","Evaluation of bioavailability and partitioning of Aluminum in sediment samples of different ecosystems by modified sequential extraction methods,","Clean Air, Soil and Water",2013,1.838,92,,http://onlinelibrary.wiley.com/journal/10.1002/%28ISSN%291863-0669,
"TG Kazi, F Shah, H IAfridi and Naeemullah,  ",Occupational and environmental lead exposure to adolescent workers in battery recycling workshops,Toxicology and Industrial Health,2013,1.71,178,,http://tih.sagepub.com/,
"Zafar Hussain Ibupoto, K Khun, Jun Lu, Xianjie Liu, M S AlSalhi, M Atif, Anees A: Ansari and Magnus Willander   ",Well aligned ZnO nanorods growth on the gold coated glass substrate by aqueous chemical growth method using seed layer of Fe3O4 and Co3O4 nanoparticles ,Journal of Crystal Growth,2013,1.693,368,39-46,http://www.elsevier.com/wps/find/journaldescription.cws_home/505670/description#description,
"Kazi, TG, Arain, SS, Afridi, HI, Naeemullah, Brahman, KD, Kolachi, NF, Mughal, MA","Analysis of cadmium, nickel, and lead in commercial moist and dry snuff used in Pakistan.",Environmental Monitoring And Assessment,2013,1.679,185:00:00,5199-5208,http://www.springer.com/environment/monitoring+-+environmental+analysis/journal/10661,
"TG Kazi, SS Arain, HI Afridi, KD Brahman, NF Kolachi, MA Mughal ","Analysis of cadmium, nickel, and lead in commercial moist and dry snuff used in Pakistan",Environmental Monitoring and Assessment,2013,1.679,185(6),5199-5208,http://www.springer.com/environment/monitoring+-+environmental+analysis/journal/10661,
"Kazi, TG, Arain, SS, Afridi, HI, Naeemullah, Brahman, KD, Kolachi, NF, Mughal, MA ","Analysis of cadmium, nickel, and lead in commercial moist and dry snuff used in Pakistan",Environmental Monitoring and Assessment,2013,1.679,185,5199-5208,http://www.springer.com/environment/monitoring+-+environmental+analysis/journal/10661,
" Qazi MA, Ocak Ü, Ocak M, Solangi, IB and Memon S",“Bifunctional calix[4]arene sensor for Pb(II) and Cr2O72- ions”,Journal Of Fluorescence,2013,1.667,23 (3) ,575-590,http://www.springer.com/biomed/journal/10895,
"MA Qazi, Ü Ocak, M Ocak, S Memon, IB Solangi,  ",Bifunctional Calix [4] arene Sensor for Pb (II) and Cr2O7 -2 Ions,Journal Of Fluorescence,2013,1.667,23(3),575-590,http://www.springer.com/biomed/journal/10895,
"Kalsoom Shaikh, G S Gachal, Saima Q Memon, N A Sodho, M S Yusuf, A H Qadri",Impact of Non-optimal Environmental Conditions on Survival of Amphibians in Pakistan,International Journal of Advanced Research,2013,1.659,1(6),140-146,http://journalijar.com/,
" Kalsoom Shaikh, Saima Q Memon, G S Gachal, Asma S, MS Yusuf and A HQadri, A","Comparative Study of Morphology and Ecology ofBufo stomaticus (Lutken, 1864), (Anura: Bufonidae) from District Larkana and Shikarpur, Pakistan ",International Journal of Advanced Research,-2013,1.659, 1(6), 493-497 8. ,http://journalijar.com/,
"Moina Akht a r Mughal 1 , Akht a r Hussain Mughal 2 ,  Zeenat M Ali 3 ,  Ghulam Zuhra Memon 1 , Mohammad Yar Khuhawar 4 , Hussain Saleem 5 1 Dr Mumtaz Ali Kazi ","Antimicrobial Viscometric Studies of Thermally Stable Metal  based Schiff Base Polymer derived from 4, 4 - Methylene Bis  Furfuraldehyde",IOSR Journal of Engineering,2013,1.645,"vol 3, issue 10",48-55,http://www.iosrjen.org/,
"AH Mughal, ZM Ali, GZ Memon, MY Khuhawar","Synthesis, Characterization and Antibacterial and Antifungal Studies of Schiff base Polymers derived from Methylene bis Cinnamaldehyde",IOSR Journal of Engineering,2013,1.645,,,http://www.iosrjen.org/,
"ZM Ali, AJ Laghari, AK Ansari, MY Khuhawar",Extraction and Characterization of Chitosan from Indian Prawn (Fenneropenaeus Indicus) and its Applications on Waste Water Treatment of Local Ghee … ,IOSR Journal of Engineering,2013,1.645,,,http://www.iosrjen.org/,
"Bhatti A A, Kamboh M A, Solangi IB and Memon S ",Synthesis of Calix[6]arene based XAD-4 Material for the Removal of RB-19 from Aqueous Environment,Journal Of Applied Polymer Science,2013,1.64,130(2),776-785,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4628,
"AA Bhatti, MA Kamboh, IB Solangi, S Memon,  ",Synthesis of calix [6] arene based XAD?4 material for the removal of reactive blue 19 from aqueous environments,Journal of Applied Polymer Science ,2013,1.64,",130 (2),", 776-785.    ,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1097-4628,
" FShah, F, Kazi, TG, Ullah, N, Afridi, HI ",Determination of Lead in Biological Samples of Children with Different Physiological Consequences Using Cloud Point Extraction Method. ,Biological Trace Element Research ,  (2013) ,1.608,153 (1-3),134 - 140 . ,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/12011,
" NF Kolachi, TG Kazi, HI Afridi, N G Kazi, M A Mughal, S K"," Effects of selenium and zinc status in biological samples of hepatitis C patient after Herbal and pharmaceutical supplements"" ",Biological Trace Element Research ,2013,1.608,152 (2) ,187-194.,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/12011,
"NF Kolachi, TG Kazi, HI Afridi, N G Kazi, M A Mughal,  S K   ",Effects of selenium and zinc status in biological samples of hepatitis C patient after Herbal and pharmaceutical supplements,Biological Trace Element Research ,2013,1.608,152(2),187-194,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/12011,
"SKhan, M Soylak, TG Kazi ",Room temperature ionic liquid-based dispersive liquid phase microextraction for the separation/preconcentration of trace Cd2+ as 1-(2-pyridylazo)-2-naphthol (PAN) complex from environmental and biological samples and determined by FAAS.,Biological Trace Element Research ,2013,1.608,156,49-55,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/12011,
"SA Arain, HI Afridi, TG Kazi, FN Talpur, SS Arain,",Investigation of alteration in the levels of iron and Copper in scalp hair samples of patients have different types of viral hepatitis,Biological Trace Element Research ,2013,1.608,vol 156 issue 1-3,11-May,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/12011,
"Abdul Haleem Panwar, TG KAZI, HI AFRIDI, Hafeezur Rehman, SA Arain, Sadaf Sadia Arain, KD Brahman",Evaluation of calcium and magnesium in scalp hair samples of population consumed different drinking Water: Risk of kidney stone,Biological Trace Element Research ,2013,1.608,;156(1-3):,67-73.,http://www.springer.com/life+sciences/biochemistry+%26+biophysics/journal/12011,
"K Khun, Zafar Hussain Ibupoto and Magnus Willander   ",Development of fast and sensitive ultraviolet photodetector using p-type NiO/n-type TiO2 heterostructures,Physica Status Solidi A-Applications And Materials Science,2013,1.525,210(12),2720-2724,http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1862-6319,
"Minhas FT, Memon S Qureshi, I; Mujahid M and Bhanger MI ",Facilitated kinetic transport of Cu(II) through a supported liquid membrane with calix[4]arene as carrrier,Comptes Rendus Chimie,2013,1.483,16(8),742-751,http://www.journals.elsevier.com/comptes-rendus-chimie,
"Bhatti, AA; Qureshi, I; Memon N and Memon S ",Evaluation of perchlorate sorption behavior of calix[4]arene appended resin,Journal Of Inclusion Phenomena And Macrocyclic Chemistry,2013,1.426,76(1),55-60,http://www.springerlink.com/openurl.asp?genre=journal&issn=1388-3127,
"F Shah, M Soylak, TG Kazi, HI Afridi, ","Development of an extractive spectrophotometric method for U(VI) using MWCNTs as solid phase and arsenazo(III) as chromophore"",",Journal of Radioanalytical and Nuclear Chemistry,2013,1.415,,,http://www.springer.com/chemistry/journal/10967,
" F Shah, M Soylak, TG Kazi, HI Afridi",evelopment of an extractive spectrophotometric method for U(VI) using MWCNTs as solid phase and arsenazo (III) as chromophore. ,Journal Of Radioanalytical And Nuclear Chemistry,-2013,1.415,296 (3),1239-1245.,http://www.springer.com/chemistry/journal/10967,
"SA Majidano, MY Khuhawar",Gas Chromatographic Analysis of Guanidino Compounds in Sera and Urine of Uremic Patients Using Glyoxal and Ethyl Chloroformate as Derivatizing,Analytical Sciences,2013,1.403,,,http://www.jsac.or.jp/cgi-bin/analsci/page/about.html,
"Naeem-Ullah, T G Kazi,   Shah, F,  H I Afridi , JA Baig, ASSoomro,",Cloud point extraction and flame atomic absorption spectrometric determination of cadmium and nickel in drinking and waste water samples,JAOAC International,2013,1.385,96(2),447-452,http://www.aoac.org/,
"TG Kazi , SS Arain, HI Afridi, Naeemullah, KD Brahman, NFKolachi, ",Arsenic content in smokeless tobacco products consumed by population of Pakistan: Related health risk.,JAOAC International,2013,1.385,118,,http://www.aoac.org/,
"S Khan, T G Kazi, H I Afridi, N F Kolachi, NaeemUllah, S Arain, K Dev, ",Sequential extraction of vanadium in different soil samples using conventional and ultrasonic devices,JAOAC International,2013,1.385,vol 96 issue 3,650-656,http://www.aoac.org/,
" S Khan, T G Kazi, N F Kolachi, H I Afridi, NaeemUllah","Determination of vanadium species in coal mining, industrial and agricultural soil samples using different extractants and heating system",JAOAC International,-2013,1.385,96,186-189.,http://www.aoac.org/,
"N F Kolachi, TG Kazi, HI Afridi, N Kazi,S Khan, SK wadhwa, ",Determination of total selenium in pharmaceutical and herbal supplements by two techniques,JAOAC International,2013,1.385,,,http://www.aoac.org/,
"JBaig, TG Kazi, L Elci,",Determination of total chromium at ultra-trace level by co-precipitation microsample injection system flame atomic absorption spectrophotometry.,JAOAC International,2013,1.385,,187,http://www.aoac.org/,
"N F Kolachi, TG Kazi, HI Afridi, N G Kazi , M A Mughal, S Khan  ",Determination of total selenium in pharmaceutical and herbal supplements by two techniques,JAOAC International,2013,1.385,,,http://www.aoac.org/,
"T G Kazi, F Shah, H I Afridi, J A Baig, A S Soomro,  ","Cloud Point Extraction and Flame Atomic Absorption Spectrometric Determination of Cadmium and Nickel in Drinking and Wastewater Samples, ",JAOAC International,2013,1.385,96(2),447-452,http://www.aoac.org/,
"S Khan, T G Kazi, N F Kolachi, H I Afridi, NaeemUllah,  ","Determination of vanadium species in coal mining, industrial and agricultural soil samples using different extractants and heating system",JAOAC International,2013,1.385,96(1),186-189,http://www.aoac.org/,
"AA Kandhero, MSoylak, TG Kazi,  ",Enrichment of copper as 1-(2-Pyridylazo)-2-naphthol complex by the combination of dispersive Liquid-Liquid Microextraction/Flame Atomic Absorption Spectrometry,JAOAC International,2013,1.385,,,http://www.aoac.org/,
"SS Arain, TG Kazi, HI Afridi, KD Brehman,  ","Arsenic content in smokeless tobacco products consumed by population of Pakistan: Related health risk,  ",JAOAC International,2013,1.385,181,,http://www.aoac.org/,
"MKai, T Miyazaki, MYamaguchi, Y Ohkura, J ",The blood and urine samples from healthy volunteers (employee and students of Institute of Advance Research Studies in Chemical Sciences University of Sindh Jamshoro Pakistan) were collected,Chromatographia,2013,1.37,,,http://www.springerlink.com/content/110810/,
"Durmaz, F; Memon, F; Memon, N A; Memon, S; Memon, S and Kara, H ",Preconcentration and Determination of Toxic Metals by A New Calix[4]arene Bonded High Performance Liquid Chromatographic Column,Chromatographia,2013,1.37,vol 76(15),909-919,http://www.springerlink.com/content/110810/,
"ZH Shar, G A Sumbal, S T H Sherazi*, M I Bhanger, S M Nizamani, ",Determination of Deoxynivalenol in Poultry Feed by three Gas Chromatographic Detection Techniques,Chromatographia,2013,1.37,67),,http://www.springerlink.com/content/110810/,
RA Zounr (&) Á MY Khuhawar Á TM Jahangir,Gas Chromatographic Determination of Guanidino Compounds Using Hexafluoroacetylacetone and Ethyl Chloroformate as Derivatizing Reagents,Chromatographia,2013,1.37,,,http://www.springerlink.com/content/110810/,
"ZH Shar, G A Sumbal, S T H Sherazi*, M I Bhanger, S M Nizamani,  ",Determination of Deoxynivalenol in Poultry Feed by three Gas Chromatographic Detection Techniques,Chromatographia,2013,1.37,79,,http://www.springerlink.com/content/110810/,
"Georgia-Paraskevi Nikoleli, Zafar Hussain Ibupoto, Dimitrios P Nikolelis, Vlassis Likodimos, Nikolas Psaroudakis, Nikolaos Tzamtzis, Magnus Willander and Tibor Hianik ",Potentiometric cholesterol biosensing application of graphene electrode with stabilized polymeric lipid membrane ,Central European Journal of Chemistry,2013,1.329,11(9),1554-1561,http://www.versita.com/cejc/,
"  Samejo, MQ; Memon, S; Bhanger, MI and Khan, KM",Chemical composition of essential oils from Calligonum polygonoides,Natural Product Research,2013,1.225,27 (7),"619-623,",http://www.tandfonline.com/toc/gnpl20/current,
"Samejo, M Q, Memon, S, Bhanger, M I and Khan, K M",Chemical composition of essential oils from Calligonum polygonoides Linn,Natural Product Research,2013,1.225,27(7),619-623,http://www.tandfonline.com/toc/gnpl20/current,
"FA Bughio, SM Mangrio, SA Abro, TM Jahangir, H Bux ",Physio-morphological responses of native Acacia nilotica to eucalyptus allelopathy,Pakistan Journal Of Botany,2013,1.207,,,http://www.pakbs.org/pjbot/pjhtmls/PJB.html,
" SHabib A Naqvi, M Uma Dahot, M Yakoub Khan JHXu and MRafiq", Usage  of sugar cane bagasse as an energy  source  for the production  of lipase  by Aspergillus  fumigates.,Pakistan Journal Of Botany,2013,W, 45(1),"279-284,",http://www.pakbs.org/pjbot/pjhtmls/PJB.html,
"Asif Ali Bhatti, Shahabuddin Memon and Najma Memon, ",Dichromate Extraction by Calix[4]arene Appended Amberlite XAD-4 Resin,Separation Science And Technology,2013,1.2,,,http://http://www.tandfonline.com/action/aboutThisJournal?show=abstractingIndexing&journalCode=lsst20,
Najma Memon and Paraskevas D Tzanavaras “ ,Utilization of Organized Surfactant Assemblies as Solvents in Flow Injection Analysis with emphasis to automated derivatization,Current Analytical Chemistry,2013,1.194,,,http://www.benthamscience.com/cac/index.htm,
"Saima Q Memon, Najma Memon, Arfana Mallah, Rubina Soomro, and MY Khuhawar, “",Schiff bases as chelating reagents for metal ions analysis,Current Analytical Chemistry,2013,1.194,,,http://www.benthamscience.com/cac/index.htm,
"S K Wadhwa, T G Kazi , H I Afridi,  M Tuzen and  D Citak,  ","Arsenic in water, food and cigarette: A cancer risk to Pakistani population",Journal Of Environmental Science And Health Part A-Toxic/Hazardous Substanc,2013,1.135,48,1776-1782,http://www.tandfonline.com/loi/lesa20,
"S K Wadhwa, T G Kazi , H I Afridi,  M Tuzen and  D Citak,   ","Arsenic in water, food and cigarette: A cancer risk to Pakistani population ",Journal Of Environmental Science And Health Part A-Toxic/Hazardous Substanc,2013,1.135,176,,http://www.tandfonline.com/loi/lesa20,
"Afridi, HI, Kazi, TG, Kazi, N, Naeemullah, Arain, SS, Brahman, KD, Wadhwa, SK,  ","Evaluation of chromium, cobalt and manganese in biological samples (scalp hair, blood, and urine) of Pakistani viral hepatitis (A-E) patients and controls.",Clinical Laboratory,2013,1.084,"59 ( 3-4 ) ,",247 – 256.,https://www.clin-lab-publications.com/,
"Hassan Imran Afridi, Tasneem Gul Kazi, Naveed Kazi, Farah Naz Talpur, Faheem Shah, Naeemullah, Sadaf Sadia Arain, Kapil Dev Brahman","Evaluation of Status of Arsenic, Cadmium, Lead and Zinc Levels in Biological Samples of Normal and Arthritis Patients of Age Groups (46 - 60) and (61 - 75) Years, ",Clinical Laboratory,2013,1.084,59(1-2),143-153,https://www.clin-lab-publications.com/,
" H I Afridi, TG Kazi, N Kazi, Naeemullah, S S Arain, K D Brahman, FN Talpur,","Evaluation of Calcium, Magnesium, Potassium and Sodium in  Biological Samples of Male Human Immunodeficiency Virus Patients with Tuberculosis and Diarrhea Compared to Healthy Control Subjects in Pakistan.",Clinical Laboratory," 2013,",1.084,59,539-550.,https://www.clin-lab-publications.com/,
"Afridi, HI, Kazi, TG, Kazi, N, Naeemullah, Arain, SS, Brahman, KD, Wadhwa, SK","Evaluation of chromium, cobalt and manganese in biological samples (scalp hair, blood, and urine) of Pakistani viral hepatitis (A-E) patients and controls. ",Clinical Laboratory,2013,1.084,59 (3-4),247 – 256.,https://www.clin-lab-publications.com/,
"H I Afridi, T G Kazi, Farah N Talpur, N Kazi, F Shah, Naeemullah,  Sadaf S Arain, KD, Brahman"," Evaluation of Calcium, Magnesium, Potassium and Sodium in Biological Samples of Male Human Immunodeficiency Virus Patients with Tuberculosis and Diarrhea Compared to Healthy Control Subjects in Pakistan",Clinical Laboratory,2013,1.084,59(5-6):539,50,https://www.clin-lab-publications.com/,
"H I Afridi, TG Kazi, N Kazi, Naeemullah, S S Arain, K D Brahman, FN Talpur,  ","Evaluations of Calcium, Magnesium, Potassium and Sodium in Biological Samples of human immunodeficiency virus male patients having tuberculosis and diarrhea with related to referents in Pakistan",Clinical Laboratory,2013,1.084,,,https://www.clin-lab-publications.com/,
